alpha,beta,surrogate_h,surrogate_o,ratio_h_over_o
8.891397050194612,8.891397050194612,0.0008702362282160071,0.0013079774005069764,0.6653297127906802
8.891397050194612,8.891397050194612,0.0008471432766084214,0.0012818906661397783,0.660854547883921
8.891397050194612,8.891397050194612,0.0009442609866405231,0.0052101368501798586,0.18123535212091912
8.891397050194612,8.891397050194612,0.0008239748916707362,0.002561777179374616,0.32164190480917854
8.891397050194612,8.891397050194612,0.0008492138077461733,0.0026864388662400217,0.31611134666717544
8.891397050194612,8.891397050194612,0.0009088505525715607,0.0014414268338926032,0.6305214605428087
8.891397050194612,8.891397050194612,0.000831031666187809,0.0018425497988210822,0.45102263543678855
8.891397050194612,8.891397050194612,0.0009048995079047949,0.0019201257749876012,0.4712709551074268
8.891397050194612,8.891397050194612,0.0009897388230876774,0.0019062163773422638,0.5192164094548477
8.891397050194612,8.891397050194612,0.0010243776090957737,0.005030602369692034,0.20362921451859542
8.891397050194612,8.891397050194612,0.0008346001933369372,0.0016896308653225993,0.49395415913971713
8.891397050194612,8.891397050194612,0.0007851879317039551,0.001657228955845006,0.47379568703202807
8.891397050194612,8.891397050194612,0.0009813158799462569,0.002646845502012359,0.37074921040921216
8.891397050194612,8.891397050194612,0.0009329049832456911,0.005166991858277179,0.180550890892394
8.891397050194612,8.891397050194612,0.0009058935329948216,0.0017967609914492052,0.5041814338723812
8.891397050194612,8.891397050194612,0.0009309362958762248,0.0024821739941216776,0.3750487669602866
8.891397050194612,8.891397050194612,0.000825814290013914,0.002552680533706206,0.3235086722015012
8.891397050194612,8.891397050194612,0.0008616980311185573,0.0028074272584758812,0.30693512308004123
8.891397050194612,8.891397050194612,0.0007940292133856101,0.002440899474953913,0.32530189036179064
8.891397050194612,8.891397050194612,0.0009495957587938946,0.0019206555339808759,0.4944123201653451
8.891397050194612,8.891397050194612,0.0008861945876047794,0.0017096678162361468,0.5183431419769876
8.891397050194612,8.891397050194612,0.0007579691019820296,0.0013951780473450588,0.5432776866181345
8.891397050194612,8.891397050194612,0.000830055411565066,0.005157906536983184,0.16092874223551915
8.891397050194612,8.891397050194612,0.0008794693497632244,0.0024089341519025523,0.3650865047799784
8.891397050194612,8.891397050194612,0.0008714945893743304,0.0017390023955574723,0.5011462845598641
8.891397050194612,8.891397050194612,0.0009735338253357245,0.0031525978933977104,0.3088036781901478
8.891397050194612,8.891397050194612,0.0008815469952737768,0.005282804023485403,0.1668710388185409
8.891397050194612,8.891397050194612,0.0009138997511694423,0.005017875763326976,0.18212881192648422
8.891397050194612,8.891397050194612,0.0008274621042161847,0.0016795226828313094,0.4926769448693981
8.891397050194612,8.891397050194612,0.0010625061921981872,0.003482302042244927,0.30511603511372154
8.891397050194612,8.891397050194612,0.0009227863263682216,0.0037570702641804453,0.245613273503554
8.891397050194612,8.891397050194612,0.0008689668665393961,0.002302511965777563,0.3773995008299313
8.891397050194612,8.891397050194612,0.0009720432872272455,0.006096214139742018,0.15945031866422932
8.891397050194612,8.891397050194612,0.0008846827964577099,0.001578131626192749,0.5605887251572367
8.891397050194612,8.891397050194612,0.000901989510822825,0.0018209371794462906,0.49534356319590406
8.891397050194612,8.891397050194612,0.0008647587832293978,0.0012601721688263313,0.6862227278315437
8.891397050194612,8.891397050194612,0.0007890265486784495,0.0015509334354678124,0.5087430128427486
8.891397050194612,8.891397050194612,0.0007676152081028744,0.0013768721792078679,0.5575065134546426
8.891397050194612,8.891397050194612,0.0010407723640178074,0.004118563173585908,0.25270278010853925
8.891397050194612,8.891397050194612,0.0010207626345237687,0.0020333006079005177,0.5020224902100217
8.891397050194612,8.891397050194612,0.0008494897661461653,0.0032710417986971017,0.2597000645129414
8.891397050194612,8.891397050194612,0.0008186533863355405,0.002664651288958765,0.30722721195366476
8.891397050194612,8.891397050194612,0.0008471698433480189,0.005515694940251859,0.15359258489182057
8.891397050194612,8.891397050194612,0.0008592331223408786,0.004392989926723514,0.19559187174866405
8.891397050194612,8.891397050194612,0.0009272326592272794,0.001630125210077969,0.5688106984020754
8.891397050194612,8.891397050194612,0.0009123638836895986,0.0026719420756736944,0.34146095156630907
8.891397050194612,8.891397050194612,0.0007900656552034767,0.0013717880719644963,0.5759385661314634
8.891397050194612,8.891397050194612,0.0008949756222518428,0.002042530822483927,0.4381699470089076
8.891397050194612,8.891397050194612,0.0008674054733901347,0.0013352045224718687,0.6496424021874222
8.891397050194612,8.891397050194612,0.0007881205218336497,0.001207055067162666,0.6529283901572326
8.891397050194612,8.891397050194612,0.0007734310105095731,0.0012780309754472443,0.6051739162573212
8.891397050194612,8.891397050194612,0.0008735551155881437,0.0018916449545428005,0.4617965509279604
8.891397050194612,8.891397050194612,0.0008471567572938554,0.001961075635620781,0.43198576429495383
8.891397050194612,8.891397050194612,0.0010627626095079282,0.007721905867165255,0.1376295732931633
8.891397050194612,8.891397050194612,0.0008392465427763947,0.0014441301336093038,0.5811432939764729
8.891397050194612,8.891397050194612,0.0008448073987090154,0.0018099921055991074,0.4667464549130639
8.891397050194612,8.891397050194612,0.000861441148712669,0.0023154501553064345,0.3720404633796416
8.891397050194612,8.891397050194612,0.000977559613628153,0.00752745139840345,0.12986594823255723
8.891397050194612,8.891397050194612,0.0009506925944144109,0.004115880739062525,0.2309815698476604
8.891397050194612,8.891397050194612,0.0008847295636584993,0.0012823102911292596,0.6899496711356555
8.891397050194612,8.891397050194612,0.0007686421927383848,0.0017081775990185793,0.4499779139944245
8.891397050194612,8.891397050194612,0.0009347490926250484,0.007190708382498781,0.1299940204639785
8.891397050194612,8.891397050194612,0.0010763276919883917,0.0023639887064633167,0.4553015372051625
8.891397050194612,8.891397050194612,0.0007906868764881922,0.001335777375132466,0.5919301308796173
8.891397050194612,8.891397050194612,0.0008576488392695498,0.0019085936033877314,0.4493616858755228
8.891397050194612,8.891397050194612,0.0009029973658943168,0.002467857478474721,0.3659033691250361
8.891397050194612,8.891397050194612,0.0010650082269016868,0.004177406394066694,0.2549448453026626
8.891397050194612,8.891397050194612,0.0009482909862087309,0.0020312047463776593,0.46686134812350244
8.891397050194612,8.891397050194612,0.0007836233702053285,0.001779844368453462,0.4402763433109787
8.891397050194612,8.891397050194612,0.0008300564132824978,0.001330363903533033,0.6239318513364095
8.891397050194612,8.891397050194612,0.0009211042710151997,0.0026376203971916097,0.3492179056531182
8.891397050194612,8.891397050194612,0.0009041911362203578,0.0019036648597709552,0.4749739070821259
8.891397050194612,8.891397050194612,0.001036272856666711,0.0024230375890863243,0.42767510555107296
8.891397050194612,8.891397050194612,0.0009568536297960165,0.008721439942786643,0.10971280385728209
8.891397050194612,8.891397050194612,0.0008979255587626012,0.0020347724522400304,0.4412904046219504
8.891397050194612,8.891397050194612,0.0009528287460677045,0.001977008008717022,0.48195492474815116
8.891397050194612,8.891397050194612,0.0008311777597938008,0.0015246344006489367,0.5451652930302655
8.891397050194612,8.891397050194612,0.0009053733342268926,0.0018613722005732022,0.48640101853250334
8.891397050194612,8.891397050194612,0.0009212419179102499,0.0019209588930908421,0.4795739883990763
8.891397050194612,8.891397050194612,0.0008751129112214019,0.002310874954232748,0.37869332116758997
8.891397050194612,8.891397050194612,0.0008396351677329042,0.001768460914773271,0.4747829939122807
8.891397050194612,8.891397050194612,0.0010613409620659985,0.002176522222443326,0.48763157624669484
8.891397050194612,8.891397050194612,0.0008363933519874537,0.007434212314431446,0.11250598134839782
8.891397050194612,8.891397050194612,0.0009403259792186569,0.004475320566218462,0.21011365896705128
8.891397050194612,8.891397050194612,0.0009255023158581536,0.001717089004773353,0.5389949579115237
8.891397050194612,8.891397050194612,0.0008345297269294668,0.0017233442386537282,0.48425016210423466
8.891397050194612,8.891397050194612,0.0007760477595376393,0.0020261025614086853,0.3830249140981677
8.891397050194612,50.0,0.0032084122265179866,0.013108399665274384,0.24476002475095637
8.891397050194612,50.0,0.0027822114502346856,0.005947017858322855,0.4678330411167303
8.891397050194612,50.0,0.0025075014261778227,0.00664173171844633,0.3775372948614659
8.891397050194612,50.0,0.0030848555687491867,0.007867384043001649,0.39210690006842724
8.891397050194612,50.0,0.0029107015105090048,0.005457184244685907,0.5333705772062554
8.891397050194612,50.0,0.0025432397602046172,0.0177273404238415,0.14346425912734287
8.891397050194612,50.0,0.0032165491511713146,0.006956087401393133,0.46240781139798776
8.891397050194612,50.0,0.0026269948068858365,0.003713122497353668,0.7074893997593907
8.891397050194612,50.0,0.002969837547469172,0.011044493681323153,0.26889757314011875
8.891397050194612,50.0,0.0026315005491756756,0.015539172419005884,0.16934624819254213
8.891397050194612,50.0,0.00271976817103922,0.003898646746590369,0.6976185194049299
8.891397050194612,50.0,0.002844106697094775,0.005538483041584474,0.5135172710181524
8.891397050194612,50.0,0.0026873318328459275,0.011789353674798001,0.22794564545048923
8.891397050194612,50.0,0.0028586001938719434,0.01010354052689486,0.2829305416514702
8.891397050194612,50.0,0.003233625418292216,0.013588861244785902,0.23796147153485508
8.891397050194612,50.0,0.003324818117062111,0.0065893684993569195,0.5045731039911627
8.891397050194612,50.0,0.0031388544568119697,0.010633671552417403,0.29518068536717207
8.891397050194612,50.0,0.002821275323907973,0.007788841304960031,0.3622201574592809
8.891397050194612,50.0,0.002720247285519021,0.004378890509725024,0.6212183838526351
8.891397050194612,50.0,0.003140953241078736,0.008255622695696092,0.38046230512886825
8.891397050194612,50.0,0.003218329550514947,0.01080066631727166,0.2979750930151802
8.891397050194612,50.0,0.002995148105969305,0.008769124408734931,0.34155611967208904
8.891397050194612,50.0,0.0030118242729958882,0.004788334192217891,0.6289920778484454
8.891397050194612,50.0,0.002668302791541971,0.005665781778647466,0.4709505052944251
8.891397050194612,50.0,0.0025161157866179155,0.008060027474480579,0.31217211040339093
8.891397050194612,50.0,0.002109250243051998,0.023168427814171246,0.09103985216303066
8.891397050194612,50.0,0.0028971107051099796,0.007757937887513702,0.3734382444299845
8.891397050194612,50.0,0.002777015492373723,0.0063610466649428035,0.4365658104158387
8.891397050194612,50.0,0.0027563591575631404,0.008871198379577299,0.31070877232422767
8.891397050194612,50.0,0.002763434918114157,0.0051417899955570855,0.537446087938633
8.891397050194612,50.0,0.002740090215150006,0.011758530918087928,0.2330299791902555
8.891397050194612,50.0,0.002994663881209356,0.016094615353653644,0.18606619763233648
8.891397050194612,50.0,0.0028733265025993326,0.004451953924832768,0.6454079604400366
8.891397050194612,50.0,0.0028388510778347507,0.005386895864589713,0.5269920097204197
8.891397050194612,50.0,0.0029470072350343494,0.006861963465697067,0.42946996872927534
8.891397050194612,50.0,0.003174759114586723,0.004801062986019069,0.6612617088823407
8.891397050194612,50.0,0.002968105577732631,0.007226215878003459,0.410741337906541
8.891397050194612,50.0,0.0031933105449207383,0.008726060417787108,0.3659510010280846
8.891397050194612,50.0,0.0032388149483574638,0.00840738958556753,0.3852343126714797
8.891397050194612,50.0,0.0026691675086645333,0.004334158945065138,0.6158443985317243
8.891397050194612,50.0,0.0031517623555958178,0.00766214464571373,0.4113420590877178
8.891397050194612,50.0,0.0027527921886655654,0.004967206511829002,0.554193223517084
8.891397050194612,50.0,0.002878768693199327,0.007007883491151957,0.4107900333722749
8.891397050194612,50.0,0.0026566467703326995,0.006572101837911665,0.40423091970480923
8.891397050194612,50.0,0.003064340754082557,0.006681254643035967,0.4586475022736326
8.891397050194612,50.0,0.002692193615125404,0.0038970193479611263,0.6908340387208822
8.891397050194612,50.0,0.0028518996437188987,0.007059653979050969,0.40397159013482986
8.891397050194612,50.0,0.0029871815042804986,0.008058418023030563,0.3706908100005833
8.891397050194612,50.0,0.0027708065046181795,0.005294582167554773,0.5233286436836689
8.891397050194612,50.0,0.002830755353531035,0.011324201682506694,0.24997394367356648
8.891397050194612,50.0,0.0027750216043530445,0.010121553401757154,0.27416953645388925
8.891397050194612,50.0,0.002550480477744726,0.005060469099853244,0.5040008006014088
8.891397050194612,50.0,0.002580888496387927,0.025639340468251302,0.10066126699256524
8.891397050194612,50.0,0.0029323390709714136,0.007311067383474465,0.40108221100512786
8.891397050194612,50.0,0.002902343061726386,0.014521979181703474,0.1998586436057631
8.891397050194612,50.0,0.0034908192437463933,0.013418716866218676,0.2601455324342116
8.891397050194612,50.0,0.002945482340135515,0.006220735200163672,0.4734942487277094
8.891397050194612,50.0,0.0029284155771879166,0.02416867356041069,0.12116575491278864
8.891397050194612,50.0,0.0028686302501694473,0.00816977047396519,0.3511273981699954
8.891397050194612,50.0,0.0025513803230434113,0.0059699393259989375,0.4273712317195944
8.891397050194612,50.0,0.0032932732767003564,0.019108964740972924,0.17234179461533095
8.891397050194612,50.0,0.0029245658487603364,0.009929344478505181,0.29453765604480436
8.891397050194612,50.0,0.0025310930056843435,0.007256160367858982,0.3488198823300226
8.891397050194612,50.0,0.003094465757774671,0.00765151099796959,0.40442544728692414
8.891397050194612,50.0,0.0035531345768229743,0.007490937543415099,0.47432441616688603
8.891397050194612,50.0,0.002727349278693545,0.011034274578191549,0.24717069159072358
8.891397050194612,50.0,0.002906200997940714,0.005925652851378808,0.49044401871508314
8.891397050194612,50.0,0.00257870299387867,0.006369281980215259,0.4048655722715418
8.891397050194612,50.0,0.002912075330042843,0.02665018275675315,0.10927036998667199
8.891397050194612,50.0,0.0028155448788211176,0.009271885558309373,0.303664757412569
8.891397050194612,50.0,0.002891361829174629,0.006852038168090267,0.4219710629516941
8.891397050194612,50.0,0.0030678855445622683,0.01074397104733995,0.2855448447361399
8.891397050194612,50.0,0.0030113109800081255,0.005537584938427595,0.5437949961022523
8.891397050194612,50.0,0.0032286784408517098,0.01150697142633665,0.2805845535917516
8.891397050194612,50.0,0.0029817469698543626,0.016261887226553466,0.1833579908846971
8.891397050194612,50.0,0.0028705259089803078,0.00726270268669049,0.3952421065288527
8.891397050194612,50.0,0.002829518817517348,0.008748856340837314,0.32341585085926183
8.891397050194612,50.0,0.002468358778049639,0.005136481526697403,0.4805543960822374
8.891397050194612,50.0,0.0027920501143648526,0.006171310861829148,0.45242415701893546
8.891397050194612,50.0,0.003490675274743709,0.007194154009540962,0.48520997328029664
8.891397050194612,50.0,0.0028979807307419926,0.00640534449060759,0.45243167404835394
8.891397050194612,50.0,0.0025875091766227793,0.004103632732779203,0.630541119324384
8.891397050194612,50.0,0.0028848829017616754,0.007265475880960625,0.39706730144429886
8.891397050194612,50.0,0.0030509687971112345,0.013546361422466024,0.2252242282603904
8.891397050194612,50.0,0.0026721991699741408,0.025099908016777157,0.1064625084756487
8.891397050194612,50.0,0.0029310209685200735,0.006532951672771888,0.4486518675373058
8.891397050194612,50.0,0.002935897990413351,0.007052034405767325,0.4163192947573118
8.891397050194612,50.0,0.002585501089192783,0.010393004517110019,0.24877320941564768
8.891397050194612,50.0,0.0031914866899509457,0.008663858373269256,0.3683678278718973
8.891397050194612,50.0,0.00314622480427864,0.007647256974728388,0.41141873676742585
8.891397050194612,50.0,0.003142550165931158,0.014385092294277611,0.21845881150037977
8.891397050194612,50.0,0.002718697748327277,0.016671583215535465,0.1630737592932296
8.891397050194612,50.0,0.0029818467051723856,0.005716772781391222,0.5215961555930039
8.891397050194612,50.0,0.0027507588112036458,0.007852790330515556,0.3502906222409037
8.891397050194612,50.0,0.0030887106978455324,0.00914545633908156,0.3377317198100274
8.891397050194612,50.0,0.0029171307856239335,0.006046727707541802,0.4824313127223394
8.891397050194612,50.0,0.0037345333537794683,0.008935458515441107,0.4179453519174119
8.891397050194612,50.0,0.0026666256902872624,0.008231458399176673,0.3239554354734981
8.891397050194612,50.0,0.0028754410049183477,0.00747871958815506,0.38448306170918967
8.891397050194612,50.0,0.002923787453231577,0.006916792698671953,0.42270855591681294
8.891397050194612,50.0,0.00291346985718119,0.006811406114745653,0.42773398151579495
8.891397050194612,50.0,0.002916937607942843,0.009410719916100957,0.30995902905921213
8.891397050194612,50.0,0.0027621260384568603,0.0073960750063415195,0.3734583594796655
8.891397050194612,50.0,0.0027744633235342055,0.011167284700931236,0.24844565154704473
8.891397050194612,50.0,0.0027629326647999218,0.004433275726125782,0.6232259925809837
8.891397050194612,50.0,0.002677361861409795,0.010818664348912913,0.24747619253746636
8.891397050194612,50.0,0.002480935196482994,0.004844186961432928,0.5121468713398138
8.891397050194612,50.0,0.0036993342544614947,0.01627442016376034,0.22730974235869383
8.891397050194612,50.0,0.0025877991249476317,0.005298085202211487,0.48844045087599797
8.891397050194612,50.0,0.0027823265583217507,0.004997767449752163,0.5567138900109738
8.891397050194612,50.0,0.002547510539399401,0.003942806459108605,0.646116051046377
8.891397050194612,50.0,0.0029154216562211253,0.006443229923671713,0.4524782897332577
8.891397050194612,50.0,0.003074634209257789,0.004812039836591845,0.6389461254824974
8.891397050194612,50.0,0.003058273538732535,0.007230718884861951,0.4229556683686402
8.891397050194612,50.0,0.002786429878359081,0.005247057287283682,0.5310462085314055
8.891397050194612,50.0,0.0035367921735973357,0.01682799597707456,0.2101731054853856
8.891397050194612,50.0,0.002743248090905817,0.011026324800911563,0.2487907929829011
8.891397050194612,50.0,0.0025603315353026736,0.0043694564271103365,0.5859611093538022
8.891397050194612,50.0,0.0028781051622641055,0.005321341021332078,0.5408608752429922
8.891397050194612,50.0,0.0028199202683858514,0.005141924045085969,0.5484173324343037
8.891397050194612,50.0,0.0029744227338427288,0.025578555511700615,0.11628579778408962
8.891397050194612,50.0,0.003136336263392466,0.007482661407588286,0.4191471580167796
8.891397050194612,50.0,0.0033426657398809506,0.006336341060281133,0.5275387969303285
8.891397050194612,50.0,0.0029420693455844797,0.005639203837420143,0.5217171484495292
8.891397050194612,50.0,0.0026388359281762155,0.010782308440458781,0.24473756642635372
8.891397050194612,50.0,0.0031107189901742995,0.006133191810012148,0.5071941472784524
8.891397050194612,50.0,0.0027991034913086134,0.006708535034675915,0.41724511787450724
8.891397050194612,50.0,0.002707470617637945,0.005931771828178251,0.4564353950326265
8.891397050194612,50.0,0.0025000099115270484,0.008755576048756052,0.28553345863316865
8.891397050194612,50.0,0.00253276796631267,0.00535068553891703,0.4733539184635579
8.891397050194612,50.0,0.002669484447230153,0.00737460443854103,0.36198340798849354
8.891397050194612,50.0,0.003041392257632389,0.0057352110138550955,0.5303017186787039
8.891397050194612,50.0,0.0026410764627746094,0.0036541363212541705,0.7227635289392107
8.891397050194612,50.0,0.003062776366741663,0.004977800907353322,0.6152870361322125
8.891397050194612,50.0,0.0028397029952395517,0.0062330632949415855,0.45558706223055684
8.891397050194612,50.0,0.0025695346410490342,0.003969626442137184,0.6472988525503769
8.891397050194612,50.0,0.002856757289738602,0.004785195217466288,0.5969991107805265
8.891397050194612,50.0,0.0032727847379952764,0.006670442984102165,0.49063978896085114
8.891397050194612,50.0,0.0025380618027516263,0.0035858992621922822,0.7077894879846547
8.891397050194612,50.0,0.002634600945158006,0.006362661966366636,0.4140721224991433
8.891397050194612,50.0,0.00298348207023392,0.008986628907461405,0.33199123953552806
8.891397050194612,50.0,0.002803072227315725,0.004544939962116364,0.6167457107641234
8.891397050194612,50.0,0.00320271395131265,0.00572148269411233,0.5597699272267992
8.891397050194612,50.0,0.002710405239311898,0.0044262369296430406,0.6123497866008908
8.891397050194612,50.0,0.0028737048677762956,0.009515632697827073,0.30199829680610896
8.891397050194612,50.0,0.002601271368107903,0.0061850059949291325,0.42057701645569845
8.891397050194612,50.0,0.0030121596915472634,0.012349439504560748,0.2439106398662748
8.891397050194612,50.0,0.002560536272749683,0.0038056481373107565,0.6728252797850812
8.891397050194612,50.0,0.0029210045550506635,0.0043758609326714605,0.6675268250052434
8.891397050194612,50.0,0.002780308104533544,0.005239879882761032,0.5306053128585317
8.891397050194612,50.0,0.003224314595728399,0.006078269063316814,0.530465920830583
8.891397050194612,50.0,0.0027815203079929497,0.010492856668248883,0.2650870393007234
8.891397050194612,50.0,0.002947143061584426,0.004387933357941938,0.6716471790188531
8.891397050194612,50.0,0.003424665280603392,0.014046147280759471,0.24381527632808797
8.891397050194612,50.0,0.002783643264661328,0.010281981238357343,0.2707302415877628
8.891397050194612,50.0,0.002615031755959718,0.007403610207434691,0.3532103504495291
8.891397050194612,50.0,0.003160140549558684,0.015489251501527006,0.20402151448358505
8.891397050194612,50.0,0.002987806036352815,0.010677768822332349,0.2798155762750619
8.891397050194612,50.0,0.0025956114578585426,0.0050068688636273305,0.5184101138966315
8.891397050194612,50.0,0.0034915520721859575,0.008199345982681554,0.4258329968708142
8.891397050194612,50.0,0.002573294348941411,0.008333284458742662,0.30879713295298616
8.891397050194612,50.0,0.002889926132145175,0.006376006170149921,0.4532502094610149
8.891397050194612,50.0,0.0029181571641575654,0.007715873824131801,0.3782017734700217
8.891397050194612,50.0,0.003025202726697644,0.030239226151400747,0.10004233281470763
8.891397050194612,50.0,0.003373384242018922,0.012881777637010988,0.26187257202195136
8.891397050194612,50.0,0.0029719915419652914,0.005401269559052217,0.5502394408337582
8.891397050194612,50.0,0.002644261286743481,0.0042722289896228215,0.618941843512216
8.891397050194612,50.0,0.0027472221763904588,0.0060290140472195755,0.4556669058778203
8.891397050194612,50.0,0.002896162451360138,0.007470553400463317,0.3876770964759479
8.891397050194612,50.0,0.0028442198771278094,0.00991641511493597,0.2868193640707804
8.891397050194612,50.0,0.0026932346593030415,0.008551905537807719,0.3149280177846132
8.891397050194612,50.0,0.0028847527008859578,0.0039252656691568496,0.7349190969551891
8.891397050194612,50.0,0.00293690867553206,0.008452587039211501,0.3474567800257789
8.891397050194612,50.0,0.002722125790598557,0.005976521421283145,0.4554699295320392
8.891397050194612,50.0,0.0029002587850990324,0.005596628109097907,0.5182153840782018
8.891397050194612,50.0,0.0026820324955061535,0.006748843605890226,0.3974062301822109
8.891397050194612,50.0,0.0027312726815340383,0.0050307990943434825,0.542910307152798
8.891397050194612,50.0,0.0027114295191192077,0.004524684946598338,0.5992526664552993
8.891397050194612,50.0,0.0032998119197044985,0.018164688945654466,0.1816607996744096
8.891397050194612,50.0,0.002707410622166623,0.004168223871394516,0.6495357988679324
8.891397050194612,50.0,0.0030821397146986312,0.007579790650559984,0.40662596855111394
8.891397050194612,50.0,0.0023230853371587687,0.0072584476008564465,0.3200526427833771
8.891397050194612,50.0,0.0026152133616587753,0.004132663806030368,0.6328154150460208
8.891397050194612,50.0,0.002698871838913814,0.01612368001112603,0.16738559913440834
8.891397050194612,50.0,0.0024880640441597938,0.0035770528504641807,0.6955625617432315
8.891397050194612,50.0,0.0032752416533039733,0.02254298391378686,0.1452887366565922
8.891397050194612,50.0,0.0027250466359041757,0.004109718139348873,0.6630738516622264
8.891397050194612,50.0,0.002801192118167834,0.00516482877959994,0.5423591444564423
8.891397050194612,50.0,0.002669681507253966,0.005083218446420693,0.5251951171080992
8.891397050194612,50.0,0.0026689831318020057,0.008107126955537303,0.3292144241036025
8.891397050194612,50.0,0.003176983432444173,0.01240441647120769,0.2561171208511401
8.891397050194612,50.0,0.0030160063055991453,0.02465173793545573,0.12234457114122284
8.891397050194612,50.0,0.0030938292132229516,0.006306581048460573,0.49057154573128825
8.891397050194612,50.0,0.0032671173631644073,0.024949166207782154,0.13095096389014102
8.891397050194612,50.0,0.003163586963460817,0.007052703566172375,0.4485637222347842
8.891397050194612,50.0,0.003109136239968153,0.007651529137153171,0.40634181537272934
8.891397050194612,50.0,0.002904574523884525,0.010805326840646183,0.2688095017133998
8.891397050194612,50.0,0.003191612862126215,0.009108346184846973,0.3504053093014752
8.891397050194612,50.0,0.0029486034771492795,0.006649548105314951,0.4434291519437953
8.891397050194612,50.0,0.0024627625984977196,0.004769698292986841,0.5163350902338749
50.0,0.05,0.0025865676145748907,0.006156054869858358,0.42016643276514587
50.0,0.05,0.0023492506941665396,0.010085726970623975,0.2329282461253458
50.0,0.05,0.0022935945923014877,0.008487512511040815,0.2702316596668235
50.0,0.05,0.0027205492004288376,0.01012227044733391,0.26876867344968036
50.0,0.05,0.0024134954193178724,0.003291861038466872,0.7331705048041507
50.0,0.05,0.0024996941904842375,0.0037307335244283076,0.6700275359032208
50.0,0.05,0.0019782791583844426,0.0075623724045134405,0.2615950461793906
50.0,0.05,0.00242184417687341,0.006022505071460359,0.402132359896237
50.0,0.05,0.0026852574874222327,0.005496704670183453,0.4885213320606894
50.0,0.05,0.002223032575895206,0.004377708863078995,0.5078073132372878
50.0,0.05,0.00251849331027132,0.004032282692298756,0.6245825261907808
50.0,0.05,0.002466007564026138,0.004783025602418866,0.5155748200007609
50.0,0.05,0.0026189765333128954,0.009394904250362905,0.27876564396190945
50.0,0.05,0.0024457477160812627,0.013509415447433611,0.18104023268792746
50.0,0.05,0.002334982787126873,0.008803245814297605,0.26524112087550256
50.0,0.05,0.0024833854889759538,0.005578792929971414,0.4451474575502265
50.0,0.05,0.0022223394581048655,0.003914177989995716,0.5677665818429728
50.0,0.05,0.0026329618777790427,0.016966912348978947,0.1551821464992416
50.0,0.05,0.0026268371932538707,0.014972212247092383,0.17544749900029
50.0,0.05,0.002088845922075852,0.004713908624908222,0.44312397381621316
50.0,0.05,0.002530281153468598,0.0356985617552418,0.07087907828939534
50.0,0.05,0.002357858204100533,0.006454571876561063,0.3653004799067755
50.0,0.05,0.0026252425881979303,0.006136262920501379,0.4278243325309516
50.0,0.05,0.0022921369093211325,0.003471318644120674,0.6603072619689622
50.0,0.05,0.002212806676679207,0.004692115942820223,0.47160102257600794
50.0,0.05,0.002406201090246114,0.004740445568643267,0.5075896464590728
50.0,0.05,0.0028174122986795247,0.005076934726487407,0.5549435733298891
50.0,0.05,0.002574843249211971,0.003873241259264383,0.6647773987879579
50.0,0.05,0.0026563300759029677,0.005191602371976644,0.5116589995877515
50.0,0.05,0.002387406479614638,0.0063162883050267805,0.37797617276504536
50.0,0.05,0.002720107658029504,0.008371493731427341,0.32492500685008874
50.0,0.05,0.002643451372819076,0.006878454157160722,0.38430893227181673
50.0,0.05,0.002442682894425754,0.017468019067026868,0.13983743005162114
50.0,0.05,0.00235299997519141,0.006609876592972549,0.35598243659996
50.0,0.05,0.0020046794500417713,0.0030084364348215093,0.6663526032454493
50.0,0.05,0.0022130964448881054,0.006556985958050103,0.3375173378510985
50.0,0.05,0.00211817323935146,0.004068012531317755,0.520689949464172
50.0,0.05,0.0024336415053496665,0.006721720359199062,0.3620563449979123
50.0,0.05,0.0027563247521504995,0.005536821388167547,0.4978171696202623
50.0,0.05,0.002412123277180867,0.005912934553892058,0.4079401277311856
50.0,0.05,0.0024194918324449114,0.0027988107148957816,0.8644714055037499
50.0,0.05,0.002132529100682306,0.008033387541739889,0.2654582627318933
50.0,0.05,0.002288160902219518,0.004111814112336143,0.5564845198995366
50.0,0.05,0.002245783379026829,0.004057631741098275,0.5534714637309509
50.0,0.05,0.0023112805919888357,0.008120354292769128,0.28462804807013714
50.0,0.05,0.0024760711205610905,0.004152867510310761,0.5962316674956493
50.0,0.05,0.0026357586658095496,0.0072554938921775645,0.3632776355378461
50.0,0.05,0.0023161555998529593,0.0041522365544852695,0.5578091636785565
50.0,0.05,0.00231892239461984,0.003989023606164828,0.5813258139250083
50.0,0.05,0.0022675735263057236,0.00979157525786433,0.23158413907756764
50.0,0.05,0.00215626755723085,0.003560679044277912,0.6055776244972201
50.0,0.05,0.002124371853816201,0.0057836573164723685,0.3673059687969067
50.0,0.05,0.0028450982240751876,0.005210999923149602,0.545979325663772
50.0,0.05,0.0024944654943590424,0.02777409789458188,0.08981265579990838
50.0,0.05,0.002403828834085477,0.0061161134852744554,0.39303208481547774
50.0,0.05,0.0026503120254224004,0.004641684908759768,0.5709805981058178
50.0,0.05,0.0024889791635895778,0.004188003719186466,0.594311593417847
50.0,0.05,0.0023267683589766074,0.00400034385924732,0.5816420889914193
50.0,0.05,0.0025797421316376577,0.0048829654659785305,0.5283146378182885
50.0,0.05,0.0021756796491931582,0.01682695351905216,0.12929729952185137
50.0,0.05,0.002188326062403996,0.00381064853870979,0.5742660442636675
